1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  7  7  7  7  7  7  7  7  7 11  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  3  3  3  3  3  3  3  3  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  4  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  3 12  7  7 13  7  7 11  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  4  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  3  8  4  4  8  4  4  8  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  7  7  7 13 11  4  4  4 12 13  7  7  7 11  4  4  4 12  7 13  7  7  7  7  7  7  7  7  7  7  7  0  7  7 11  3  8  4  4  8  4  4  8  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  9 10  4  4  4  9 10  0  0  0  8  4  4  4  8  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  3  8 15  4 14 15  4  8  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0 12  7  7  7  7 13  7  7  7  7 13  7  7  7  7 11  3  8  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 11  0  0  0  0  0  0  0  0  0  0  0 12 11  4  4  4  8  0  8  4  4  4  4  8  4  4  4  4  8  4  4  4  4  8  3  8  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9 10  0  0  0  0  0  0  0  0  0  0  0  9 10  4  4  4  8  0  8  4  4  4  4  8  4  4  4  4  8  4  4  4  4  8  3  9 11  4 12  7  7 10  3  9 11  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  8  0  8  4  4  4  4  8  4  4  4  4  8  4  4  4  4  8  3  3  8  4  8  3  3  3  3  3  8  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  9  7 14  4 15 15 15 14  4 15 15 15 14  4 15 15 15 14  7  7 10  4  9  7  7  7 11  3  8  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4 12 11  0  0  0  0  0  0  0  0  0  0  0 12 11  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0
4  4  4  0  0  0  0  0  0  0  0  0  0  0  4  4  4  9 10  0  0  0  0  0  0  0  0  0  0  0  9 10  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4 12  7 13  4 15 15 15 13  4 15 15 15 13  4 15 15 15 11  7 11  4  4  4 12  7  7 10  3  8  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  8  0  0  0 12 11  4  4  4 12 11  0  0  0  8  4  4  4  8  0  8  4  4  4  4  8  4  4  4  4  8  4  4  4  4  8  3  8  4  4  4  8  3  3  3  3  8  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  9  7  7  7 14 10  4  4  4  9 14  7  7  7 10  4  4  4  8  0  8  4  4  4  4  8  4  4  4  4  8  4  4  4  4  8  3  8  4  4  4  8  3 12  7  7 10  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  8  0  8  4  4  4  4  8  4  4  4  4  8  4  4  4  4  8  3  8  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  8  0  9  7  7  7  7 14  7  7  7  7 14  7  7  7  7 10  3  8  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  8  0  8  3  3  3  3  3  3  3  3  3  3  3  3  3  3  8  3  8  4  4  4  9  7 10  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0 12  7  7  7  7 11  0 12 13  3 13  7  7  7 11  4  4  4  4  4 12 13 11  4  4 12 13 14  7  7  7  7  7  7  7  7  7  7  7  7  4  7 10  7 10  4  4  4  4  4  4  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  8  3 12  7  7 10  0  9 10  3  8  0  0  0  8  4  4  4  4  4  8  9 10  4  4  9 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 11  4  4  4  4  4  4  0  0  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  8  3  8  0  0  0  0  0  8  3  8  0  0  0  4  4  4  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9 10  4  4  4 12  7 11  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  8  3  8  0  0  0  0  0  8  3  8  0  0  0  8  4  4  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  8  3  8  0  0  0  0  0  8  3  9  7  7  7 14  7 11  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  8  3  8  0  0  0  0  0  8  0  0  0  0  0  0  0  4  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 11  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  8  3  9  7  7  7  7  7 10  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9 10  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  8  3  3  3  3  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  9  7  7 11  3  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12  7  7  7  7  7  7  7 10  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 11  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9 10  4  4  4  4  4  4  4  4  4  4  4  8  3  9  7 11  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4 12  7  7  7  7  7  7  7 10  3  3  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  4  4  4  4  9  7  7  7  7  7  7  7  7  7 11  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0 12 11  4  4  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  4  4  4  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9 10  4  4  4  4  4  4  4  4  4  4  4  4  4  8  3  8  0  0  0  0  0  0  0
